,loss,accuracy,val_loss,val_accuracy
0,0.6552406549453735,0.4554460644721985,0.6004786491394043,0.47183430194854736
1,0.5735291242599487,0.4803884029388428,0.5543906092643738,0.4889735281467438
2,0.5314282774925232,0.4972730875015259,0.5302789211273193,0.5000602602958679
3,0.5017793774604797,0.5110783576965332,0.5132275819778442,0.5093021988868713
4,0.47839686274528503,0.5234436988830566,0.5037675499916077,0.5150845646858215
5,0.4593353867530823,0.5340724587440491,0.4960050582885742,0.5199942588806152
6,0.4432753622531891,0.5432605147361755,0.4916236698627472,0.5243576169013977
7,0.42951804399490356,0.5516276955604553,0.4880496859550476,0.5271996259689331
8,0.41797494888305664,0.5591140389442444,0.48576071858406067,0.5304242372512817
9,0.40765661001205444,0.565925121307373,0.48461923003196716,0.5318120718002319
10,0.39899176359176636,0.5715287923812866,0.4843718409538269,0.533967137336731
11,0.3910543918609619,0.5767118334770203,0.48316869139671326,0.5368683338165283
12,0.3840419352054596,0.5816747546195984,0.4815674424171448,0.5380162000656128
13,0.3780377209186554,0.585721492767334,0.48130732774734497,0.5395225286483765
14,0.3725091814994812,0.5900266170501709,0.48117172718048096,0.540679395198822
15,0.3676393926143646,0.5930643081665039,0.4814200699329376,0.5415310263633728
16,0.3630020022392273,0.5965461134910583,0.4820291996002197,0.5424659252166748
17,0.35930874943733215,0.598986029624939,0.4807423949241638,0.5442304015159607
18,0.35538533329963684,0.6020220518112183,0.48056700825691223,0.5445688366889954
19,0.3520808517932892,0.6044589877128601,0.4817015528678894,0.5461143255233765
20,0.34883034229278564,0.6067090630531311,0.47946280241012573,0.5467740893363953
21,0.3459203839302063,0.6093270182609558,0.4786341190338135,0.5478295683860779
22,0.3434118926525116,0.6110069751739502,0.48057326674461365,0.5481539368629456
