,loss,accuracy,val_loss,val_accuracy
0,0.6339799761772156,0.46081072092056274,0.5699575543403625,0.4784475564956665
1,0.5564645528793335,0.48401501774787903,0.5294339656829834,0.4928886294364929
2,0.516009509563446,0.4991360604763031,0.5075874924659729,0.5017203688621521
3,0.4872334897518158,0.5117172002792358,0.49463167786598206,0.5078577399253845
4,0.4646682143211365,0.5229896903038025,0.48687705397605896,0.5120967030525208
5,0.44643452763557434,0.5330683588981628,0.4817933440208435,0.5152618288993835
6,0.4309559762477875,0.5417490005493164,0.4793767035007477,0.5183332562446594
7,0.4178665280342102,0.5493369102478027,0.4764297902584076,0.5203981399536133
8,0.40651342272758484,0.5565817356109619,0.474393755197525,0.5220397114753723
9,0.3965587317943573,0.5632489919662476,0.4742681384086609,0.5231355428695679
10,0.3874935805797577,0.5689960718154907,0.4743345379829407,0.5239116549491882
11,0.37983232736587524,0.5743480324745178,0.47431689500808716,0.5262929797172546
12,0.37295904755592346,0.5788166522979736,0.47220709919929504,0.5272884964942932
13,0.3667038083076477,0.5834223628044128,0.4733645021915436,0.528831958770752
14,0.36108335852622986,0.5874561667442322,0.47382667660713196,0.5289278626441956
15,0.35602790117263794,0.5910570621490479,0.47463592886924744,0.5306686162948608
16,0.35138794779777527,0.5944896936416626,0.4752713441848755,0.5313830375671387
17,0.3472113311290741,0.597522497177124,0.47735878825187683,0.5315968990325928
