,loss,accuracy,val_loss,val_accuracy
0,0.7024502754211426,0.4322701096534729,0.650750458240509,0.447714239358902
1,0.6461932063102722,0.4502832889556885,0.6187545657157898,0.4586242735385895
2,0.6214918494224548,0.45775309205055237,0.6046828031539917,0.463187038898468
3,0.6059160828590393,0.4621237516403198,0.5944117903709412,0.46567150950431824
4,0.5935810804367065,0.46527498960494995,0.583702027797699,0.47033530473709106
5,0.5836521983146667,0.46845975518226624,0.5761225819587708,0.473353773355484
6,0.5769836902618408,0.4701743721961975,0.57231605052948,0.474382609128952
7,0.5699700117111206,0.4721088111400604,0.5674666166305542,0.4763186573982239
8,0.5637706518173218,0.47399336099624634,0.5624258518218994,0.47821757197380066
9,0.5584948658943176,0.4755345582962036,0.5615615248680115,0.4781206548213959
10,0.5540586113929749,0.47646138072013855,0.5578283071517944,0.47974640130996704
11,0.549558699131012,0.4777809977531433,0.5566084384918213,0.4805855453014374
12,0.5461077690124512,0.47864076495170593,0.5535861253738403,0.4811628460884094
13,0.5418804883956909,0.4799180030822754,0.5496554374694824,0.4830690026283264
14,0.5374811291694641,0.4812389612197876,0.5489039421081543,0.48328959941864014
15,0.5349089503288269,0.48207753896713257,0.5463597774505615,0.4848421514034271
16,0.5318792462348938,0.4828406274318695,0.5452284216880798,0.48502254486083984
17,0.5284134745597839,0.4839898943901062,0.5427603125572205,0.4861617088317871
18,0.5257028937339783,0.48460158705711365,0.5416847467422485,0.4858843982219696
19,0.5226133465766907,0.48552843928337097,0.5398879051208496,0.48712044954299927
20,0.5218781232833862,0.48561492562294006,0.5395609140396118,0.48717817664146423
21,0.5184138417243958,0.48712170124053955,0.5409068465232849,0.48625242710113525
22,0.5164472460746765,0.4877391457557678,0.5373597741127014,0.48803380131721497
23,0.5146378874778748,0.4882899522781372,0.5371326208114624,0.4883534014225006
24,0.5116710662841797,0.48932313919067383,0.5370771288871765,0.48813071846961975
25,0.5092979669570923,0.489913672208786,0.5353503823280334,0.4894956350326538
26,0.5070201754570007,0.49088990688323975,0.5335023403167725,0.4901512861251831
27,0.5049593448638916,0.49145397543907166,0.5323517918586731,0.49039149284362793
28,0.503791332244873,0.4918922185897827,0.5318500399589539,0.49057087302207947
29,0.5025321245193481,0.49252864718437195,0.5303207039833069,0.4912090003490448
30,0.5004497766494751,0.49323567748069763,0.5296711921691895,0.491716206073761
31,0.49932485818862915,0.4930481016635895,0.5302059650421143,0.49132239818573
32,0.4968497157096863,0.49436154961586,0.5284587144851685,0.49184298515319824
33,0.4958512783050537,0.4946599006652832,0.5272917747497559,0.4921697974205017
34,0.49508026242256165,0.4949074983596802,0.5287773609161377,0.4917007386684418
35,0.4938356280326843,0.4953991770744324,0.5266598463058472,0.4926295578479767
36,0.492051362991333,0.4960325062274933,0.5258365273475647,0.49325740337371826
37,0.490889310836792,0.49645620584487915,0.5256525874137878,0.4935666620731354
38,0.490519642829895,0.4964773952960968,0.5254501700401306,0.49397799372673035
39,0.48925235867500305,0.49689093232154846,0.5251869559288025,0.49354293942451477
40,0.4870966374874115,0.49813112616539,0.5237805247306824,0.49415323138237
41,0.48614686727523804,0.4984312355518341,0.5242226123809814,0.49386459589004517
42,0.4859486222267151,0.4985645115375519,0.5238465070724487,0.49463674426078796
43,0.48442715406417847,0.4992124140262604,0.5238034725189209,0.4946315884590149
