,loss,accuracy,val_loss,val_accuracy
0,1.0695992708206177,0.376719206571579,0.9237416982650757,0.4028136432170868
1,0.8728650808334351,0.4258272051811218,0.8559027314186096,0.4249844253063202
2,0.7441819906234741,0.46641427278518677,0.8289526104927063,0.4359758198261261
3,0.6510052680969238,0.5039191842079163,0.8276777267456055,0.4393296241760254
4,0.5758562684059143,0.5410549640655518,0.8136260509490967,0.46063968539237976
5,0.5142526030540466,0.575636625289917,0.8263487219810486,0.4638945758342743
6,0.46390101313591003,0.6079946160316467,0.8455612659454346,0.4604121446609497
7,0.4232816696166992,0.6345404386520386,0.8550743460655212,0.4812770187854767
8,0.3913107216358185,0.6555572748184204,0.8731518983840942,0.4853134751319885
9,0.36682575941085815,0.6718607544898987,0.8922749757766724,0.4845813810825348
10,0.34552001953125,0.6866146326065063,0.9253680109977722,0.48243454098701477
11,0.32724499702453613,0.6991191506385803,0.956892192363739,0.48073288798332214
12,0.3111454248428345,0.7109454274177551,0.9631248116493225,0.48201900720596313
13,0.2972826659679413,0.7206854224205017,0.9696584939956665,0.48176178336143494
14,0.2834262549877167,0.7301464676856995,0.9749887585639954,0.4911109209060669
