,loss,accuracy,val_loss,val_accuracy
0,0.8622931241989136,0.23126104474067688,0.8632423281669617,0.20272372663021088
1,0.8384362459182739,0.2466089427471161,0.8208913207054138,0.2376362532377243
2,0.8152725100517273,0.2338065803050995,0.8066800236701965,0.22776156663894653
3,0.8048213720321655,0.23433639109134674,0.7924540042877197,0.24246720969676971
4,0.7983095645904541,0.23640741407871246,0.7893766164779663,0.24162933230400085
5,0.7674369215965271,0.3121818006038666,0.7349880933761597,0.4057858884334564
6,0.7429994344711304,0.3763197958469391,0.7238224148750305,0.4110049307346344
7,0.7219135761260986,0.40916600823402405,0.7195144891738892,0.4129309058189392
8,0.7469580769538879,0.3496653735637665,0.7521144151687622,0.3297507166862488
9,0.7821407914161682,0.247727632522583,0.7664989829063416,0.2663077712059021
10,0.7655728459358215,0.27498653531074524,0.7629472017288208,0.27715814113616943
11,0.7603164315223694,0.2652609348297119,0.7595533132553101,0.268639475107193
12,0.7572816610336304,0.26710745692253113,0.7555751204490662,0.26828888058662415
13,0.7551105618476868,0.2652694284915924,0.7524726986885071,0.2743479907512665
14,0.7521436214447021,0.26683947443962097,0.752578616142273,0.2704254388809204
15,0.7484481930732727,0.2708827555179596,0.7577317357063293,0.2695864737033844
16,0.7481380701065063,0.2696388363838196,0.7487722635269165,0.2765297293663025
