,loss,accuracy,val_loss,val_accuracy
0,0.6333495378494263,0.4613613486289978,0.5678257346153259,0.4803934097290039
1,0.5554483532905579,0.4844474494457245,0.5275229215621948,0.49393704533576965
2,0.515159010887146,0.4997074604034424,0.5051265954971313,0.503677248954773
3,0.4868036210536957,0.5121156573295593,0.4936663508415222,0.5090891718864441
4,0.4649452567100525,0.5229202508926392,0.4861772358417511,0.5132057666778564
5,0.44698086380958557,0.5325574278831482,0.48161986470222473,0.5158836245536804
6,0.4318680465221405,0.5412503480911255,0.4775509834289551,0.5186783075332642
7,0.4188268184661865,0.5489975810050964,0.47551000118255615,0.5203408598899841
8,0.40750324726104736,0.5560060739517212,0.4742465317249298,0.5216362476348877
9,0.39771488308906555,0.5624876022338867,0.4725826382637024,0.5233868956565857
10,0.3891647160053253,0.5680725574493408,0.47271668910980225,0.5251971483230591
11,0.38148656487464905,0.5731943249702454,0.4713301360607147,0.5260769128799438
12,0.3747452199459076,0.5777206420898438,0.4712052643299103,0.5275619029998779
13,0.3686627745628357,0.5820753574371338,0.4709622859954834,0.5273292660713196
14,0.3630644977092743,0.5862987041473389,0.4727173149585724,0.5283203721046448
15,0.358124703168869,0.5900555849075317,0.47180280089378357,0.5284306406974792
16,0.3537675738334656,0.5930458307266235,0.47344785928726196,0.5296951532363892
17,0.34974199533462524,0.5957931876182556,0.4747253954410553,0.5299420952796936
18,0.3462313413619995,0.5986979007720947,0.47339752316474915,0.5306476950645447
19,0.3426150977611542,0.6011044979095459,0.4763312339782715,0.5315583348274231
20,0.33962807059288025,0.6036514639854431,0.4731835722923279,0.5328779220581055
21,0.3369031846523285,0.6054630279541016,0.47217220067977905,0.5321690440177917
